delivery_date,Product,Weighted Average Price (EUR/MWh),Max Price (EUR/MWh),Min Price (EUR/MWh),Last Price (EUR/MWh),Volume (MW)
2026-04-24,QH-260424-39,3294,7662,-1008,6555,36150
2026-04-24,QH-260424-40,1191,4691,-799,1190,41720
2026-04-24,QH-260424-41,2782,16000,-1025,5000,38160
2026-04-24,QH-260424-42,775,2228,-819,700,36280
2026-04-24,QH-260424-43,528,3101,-1000,2300,39730
2026-04-24,QH-260424-44,-1453,10,-4000,-1,168090
2026-04-24,QH-260424-45,274,4973,-1200,3900,105250
2026-04-24,QH-260424-46,-214,8995,-2151,1130,125920
2026-04-24,QH-260424-47,-284,5000,-1494,3150,174960
2026-04-24,QH-260424-48,-524,4251,-2990,2400,184000
2026-04-24,QH-260424-49,-441,3676,-1937,2000,104980
2026-04-24,QH-260424-50,-259,6942,-1500,180,95650
2026-04-24,QH-260424-51,-188,8991,-1832,1999,61020
2026-04-24,QH-260424-52,-1001,6999,-4500,2000,69320
2026-04-24,QH-260424-53,-1643,2000,-5278,2000,50370
2026-04-24,QH-260424-54,-1005,4000,-3700,2000,48680
2026-04-24,QH-260424-55,-1058,1927,-4230,1600,50340
2026-04-24,QH-260424-56,-1322,2000,-4229,100,55560
2026-04-24,QH-260424-57,-2062,1900,-5000,290,56830
2026-04-24,QH-260424-58,-1957,1882,-5283,-2000,64650
2026-04-24,QH-260424-59,-1880,1982,-4800,-1100,66450
2026-04-24,QH-260424-60,-1462,4437,-3690,0,68980
2026-04-24,QH-260424-61,-1719,1773,-5550,-632,80780
2026-04-24,QH-260424-62,-782,3500,-5074,-1800,86850
2026-04-24,QH-260424-63,-1473,3312,-4249,-500,94360
2026-04-24,QH-260424-64,-1331,4726,-5146,-275,75810
2026-04-24,QH-260424-65,-1263,2150,-3918,-428,219550
2026-04-24,QH-260424-66,-904,1495,-3600,-47,230700
2026-04-24,QH-260424-67,-489,3661,-3500,-32,142360
2026-04-24,QH-260424-68,3529,13000,-998,772,73150
2026-04-24,QH-260424-69,-548,2401,-4999,0,114410
2026-04-24,QH-260424-70,2770,6775,-600,1841,46950
2026-04-24,QH-260424-71,8596,12195,6200,7409,58830
2026-04-24,QH-260424-72,11756,19618,8148,8715,73220
2026-04-24,QH-260424-73,8563,12900,6580,7304,92390
2026-04-24,QH-260424-74,8480,13490,0,4988,50620
2026-04-24,QH-260424-75,11006,15275,-500,1301,38340
2026-04-24,QH-260424-76,13947,18544,114,14412,52030
2026-04-24,QH-260424-77,13001,17785,5000,10400,33270
2026-04-24,QH-260424-78,16554,19803,4114,12799,56910
2026-04-24,QH-260424-79,17649,21504,10400,15489,27480
2026-04-24,QH-260424-80,19735,25052,10400,10400,27200
2026-04-24,QH-260424-81,19547,25872,10859,10859,25020
2026-04-24,QH-260424-82,16180,20349,10100,10400,32060
2026-04-24,QH-260424-83,15410,20500,10100,16997,28790
2026-04-24,QH-260424-84,14808,19761,9518,10589,36380
2026-04-24,QH-260424-85,18562,23031,10622,12726,18360
2026-04-24,QH-260424-86,16912,20868,4425,10200,36670
2026-04-24,QH-260424-87,14181,18950,10400,10400,42630
2026-04-24,QH-260424-88,14897,20445,4114,9350,41950
2026-04-24,QH-260424-89,12722,14521,10300,11922,74300
2026-04-24,QH-260424-90,12649,15835,10100,11519,70560
2026-04-24,QH-260424-91,12234,13495,11067,11865,48020
2026-04-24,QH-260424-92,11660,13512,5000,11889,40120
2026-04-24,QH-260424-93,11917,14251,11221,11485,70850
2026-04-24,QH-260424-94,11792,14431,10784,11001,46990
2026-04-24,QH-260424-95,11538,13275,10500,10585,25910
2026-04-24,QH-260424-96,10878,13413,9701,9836,46680
2026-04-25,QH-260425-01,9638,13017,8903,8910,13290
2026-04-25,QH-260425-02,9766,11171,9100,9776,8350
2026-04-25,QH-260425-03,8932,10319,7311,9998,14130
2026-04-25,QH-260425-04,8762,10244,6847,9567,12370
2026-04-25,QH-260425-05,9421,10687,8844,9689,7390
2026-04-25,QH-260425-06,10934,12938,9083,10200,11360
2026-04-25,QH-260425-07,10406,12100,5605,8200,8260
2026-04-25,QH-260425-08,9882,16382,6497,12100,5200
2026-04-25,QH-260425-09,11658,20874,9559,18867,10470
2026-04-25,QH-260425-10,10715,12654,7796,12300,11570
2026-04-25,QH-260425-11,10813,12300,8929,9830,18660
2026-04-25,QH-260425-12,11518,15198,8781,12099,14710
2026-04-25,QH-260425-13,11054,14769,5494,11500,12200
2026-04-25,QH-260425-14,11062,12700,7758,10811,10450
2026-04-25,QH-260425-15,11078,12700,6140,9788,11330
2026-04-25,QH-260425-16,10657,16499,8263,10200,13710
2026-04-25,QH-260425-17,8997,12100,3115,3115,16850
2026-04-25,QH-260425-18,8014,11818,4114,8999,26130
2026-04-25,QH-260425-19,8316,12000,4114,4114,25030
2026-04-25,QH-260425-20,7884,10544,5300,6145,28250
2026-04-25,QH-260425-21,10399,18345,6956,15422,8170
2026-04-25,QH-260425-22,10433,12100,7394,12100,10100
2026-04-25,QH-260425-23,9250,12300,5927,10100,11580
2026-04-25,QH-260425-24,8448,12100,4114,4115,16710
2026-04-25,QH-260425-25,12185,25872,7014,18855,25100
2026-04-25,QH-260425-26,9191,10650,4169,9321,12460
2026-04-25,QH-260425-27,8803,12100,4114,6895,25260
2026-04-25,QH-260425-28,8927,19714,3114,4114,57290
2026-04-25,QH-260425-29,10843,13595,8736,12896,120910
2026-04-25,QH-260425-30,10072,12108,5148,11244,76350
2026-04-25,QH-260425-31,6096,9198,-1000,-430,55760
2026-04-25,QH-260425-32,-1493,6196,-6947,-199,41110
2026-04-25,QH-260425-33,-206,4144,-6644,-1435,16780
2026-04-25,QH-260425-34,820,5392,-1400,-260,19240
2026-04-25,QH-260425-35,250,3026,-2069,-201,48620
2026-04-25,QH-260425-36,-292,804,-2500,197,36510
2026-04-25,QH-260425-37,775,3503,-989,1889,51540
2026-04-25,QH-260425-38,157,2000,-1039,102,37340
2026-04-25,QH-260425-39,-1590,473,-4233,299,115060
2026-04-25,QH-260425-40,-1763,2000,-3708,-500,133480
2026-04-25,QH-260425-41,-310,459,-1641,430,92900
2026-04-25,QH-260425-42,-348,2000,-1480,201,76920
2026-04-25,QH-260425-43,-1127,2000,-2509,114,80280
2026-04-25,QH-260425-44,-2435,179,-3981,-256,75000
2026-04-25,QH-260425-45,-2283,2000,-5476,-129,103450
2026-04-25,QH-260425-46,-3626,-100,-6342,-100,94110
2026-04-25,QH-260425-47,-4897,-23,-8500,-1014,93900
2026-04-25,QH-260425-48,-5227,-998,-9073,-3064,56600
2026-04-25,QH-260425-49,-5177,-100,-8696,-4800,29940
2026-04-25,QH-260425-50,-5089,-1000,-7131,-4999,42590
2026-04-25,QH-260425-51,-5243,-1034,-19782,-4500,34570
2026-04-25,QH-260425-52,-5401,-1038,-7922,-4434,37260
2026-04-25,QH-260425-53,-5447,-1102,-16193,-5000,40670
2026-04-25,QH-260425-54,-5368,-3000,-8587,-3856,44070
2026-04-25,QH-260425-55,-6303,-2011,-9147,-4999,28860
2026-04-25,QH-260425-56,-5742,-100,-9144,-4000,37040
2026-04-25,QH-260425-57,-6286,2000,-11000,-3943,46170
2026-04-25,QH-260425-58,-5910,2000,-10000,-3250,45370
2026-04-25,QH-260425-59,-5130,2000,-19418,-3500,53790
2026-04-25,QH-260425-60,-4297,2000,-8300,-4899,72450
2026-04-25,QH-260425-61,-5898,-2000,-13526,-10057,62660
2026-04-25,QH-260425-62,-6357,-2018,-11694,-5610,38620
2026-04-25,QH-260425-63,-5492,0,-11135,-4959,47070
2026-04-25,QH-260425-64,-5380,0,-9200,-4462,48590
2026-04-25,QH-260425-65,-3944,200,-8500,-2796,78300
2026-04-25,QH-260425-66,-3437,-623,-9477,-820,49950
2026-04-25,QH-260425-67,-1024,3010,-5206,-393,47220
2026-04-25,QH-260425-68,-827,3490,-5300,2001,57470
2026-04-25,QH-260425-69,-4572,500,-10000,1,159780
2026-04-25,QH-260425-70,-2152,1200,-8097,606,101200
2026-04-25,QH-260425-71,4103,10709,-212,5000,59900
2026-04-25,QH-260425-72,11235,18584,7288,13291,73380
2026-04-25,QH-260425-73,3196,12700,-140,6642,75600
2026-04-25,QH-260425-74,11607,20000,9040,19999,49910
2026-04-25,QH-260425-75,16724,30874,11000,19950,61650
2026-04-25,QH-260425-76,15634,23382,10400,18790,62630
2026-04-25,QH-260425-77,15446,21999,10911,21999,49910
2026-04-25,QH-260425-78,16670,25644,13074,20387,28950
2026-04-25,QH-260425-79,17980,24900,13485,22000,26690
2026-04-25,QH-260425-80,19221,29998,14567,18647,32520
2026-04-25,QH-260425-81,19710,29900,14209,27968,24020
2026-04-25,QH-260425-82,17538,24000,10401,10401,30860
2026-04-25,QH-260425-83,16829,24490,10521,16800,37560
2026-04-25,QH-260425-84,16889,20874,12815,20874,53360
2026-04-25,QH-260425-85,16236,20874,11900,12000,33410
2026-04-25,QH-260425-86,16837,22000,13097,16640,38690
2026-04-25,QH-260425-87,16652,20354,12863,19826,37200
2026-04-25,QH-260425-88,16240,20874,13000,15770,33910
2026-04-25,QH-260425-89,14019,20874,8567,18502,39370
2026-04-25,QH-260425-90,14189,21900,10431,20999,33730
2026-04-25,QH-260425-91,12718,24495,10400,12756,26640
2026-04-25,QH-260425-92,13162,17784,9026,13333,28110
2026-04-25,QH-260425-93,14658,49997,10401,13857,31560
2026-04-25,QH-260425-94,13351,20874,9765,20787,25030
2026-04-25,QH-260425-95,14499,25874,10210,18923,28630
2026-04-25,QH-260425-96,12504,25874,7999,7999,32770
2026-04-26,QH-260426-01,17480,24155,12225,24055,30040
2026-04-26,QH-260426-02,14492,25874,9301,17870,15290
2026-04-26,QH-260426-03,13179,20874,9105,20773,14510
2026-04-26,QH-260426-04,12935,20442,9150,15097,19730
2026-04-26,QH-260426-05,12502,19992,10503,15681,10350
2026-04-26,QH-260426-06,12309,16773,10200,12522,12500
2026-04-26,QH-260426-07,12163,20870,10036,19674,11590
2026-04-26,QH-260426-08,10123,13766,8563,13766,10350
2026-04-26,QH-260426-09,8935,12146,7487,8995,32500
2026-04-26,QH-260426-10,8592,9261,7404,8757,9310
2026-04-26,QH-260426-11,8449,9545,7807,8439,12230
2026-04-26,QH-260426-12,8231,9118,7245,8516,9020
2026-04-26,QH-260426-13,7975,8799,5025,8230,7910
2026-04-26,QH-260426-14,8142,8967,5551,8578,10310
2026-04-26,QH-260426-15,8416,9047,7644,8186,15630
2026-04-26,QH-260426-16,8652,9293,5550,8477,17560
2026-04-26,QH-260426-17,8191,8740,4670,7210,12390
2026-04-26,QH-260426-18,8304,9130,6922,7479,17480
2026-04-26,QH-260426-19,8670,9399,7935,8187,17610
2026-04-26,QH-260426-20,8995,9834,7723,8297,29640
2026-04-26,QH-260426-21,8450,9166,7078,7127,18180
2026-04-26,QH-260426-22,8629,9370,7080,7080,13490
2026-04-26,QH-260426-23,8875,9684,7054,7100,23840
2026-04-26,QH-260426-24,9128,9561,7144,7720,27940
2026-04-26,QH-260426-25,9107,9628,7714,8289,30910
2026-04-26,QH-260426-26,8942,9418,7532,7667,37800
2026-04-26,QH-260426-27,8450,9354,4820,7369,25290
2026-04-26,QH-260426-28,6590,8863,114,139,35540
2026-04-26,QH-260426-29,7888,8889,6163,6287,59250
2026-04-26,QH-260426-30,5349,8111,-600,1,40050
2026-04-26,QH-260426-31,1396,5969,-1400,-1400,29610
2026-04-26,QH-260426-32,-909,700,-4533,-1100,39120
2026-04-26,QH-260426-33,2322,5950,200,200,36560
2026-04-26,QH-260426-34,-507,2000,-3795,-1000,52660
2026-04-26,QH-260426-35,-1991,106,-4302,-561,125370
2026-04-26,QH-260426-36,-1852,900,-4328,900,133440
2026-04-26,QH-260426-37,-584,2390,-4728,69,39360
2026-04-26,QH-260426-38,-415,2466,-3591,382,56270
2026-04-26,QH-260426-39,-268,1301,-4385,138,50540
2026-04-26,QH-260426-40,-1233,70,-6642,-257,59620
2026-04-26,QH-260426-41,-718,140,-3501,100,48730
2026-04-26,QH-260426-42,-795,84,-3963,-176,65360
2026-04-26,QH-260426-43,-1904,-111,-5960,-898,46430
2026-04-26,QH-260426-44,-5072,-1846,-7931,-5099,149430
2026-04-26,QH-260426-45,-5854,-2247,-9984,-4705,114110
2026-04-26,QH-260426-46,-7282,-4475,-15000,-8600,119080
2026-04-26,QH-260426-47,-10578,-6000,-18098,-10954,141440
2026-04-26,QH-260426-48,-12286,-7940,-20602,-9077,133840
2026-04-26,QH-260426-49,-11570,-5891,-17200,-7386,90560
2026-04-26,QH-260426-50,-12498,-6400,-21080,-10000,76600
2026-04-26,QH-260426-51,-15560,-6700,-26757,-26757,38440
2026-04-26,QH-260426-52,-14509,-9200,-39518,-24270,61870
2026-04-26,QH-260426-53,-14870,-11423,-29645,-18400,64300
2026-04-26,QH-260426-54,-14870,-9900,-34283,-22000,59880
2026-04-26,QH-260426-55,-13410,-11089,-33566,-29598,62130
2026-04-26,QH-260426-56,-14441,3830,-54205,-30000,46860
2026-04-26,QH-260426-57,-14741,-5595,-55181,-23001,27320
2026-04-26,QH-260426-58,-14755,-5100,-32279,-23100,27730
2026-04-26,QH-260426-59,-16208,-2600,-30000,-30000,27800
2026-04-26,QH-260426-60,-16265,-10050,-32800,-25000,69030
2026-04-26,QH-260426-61,-23558,-12000,-40000,-36000,72890
2026-04-26,QH-260426-62,-16303,-10961,-29800,-18591,93080
2026-04-26,QH-260426-63,-11436,-5500,-19702,-10562,163010
2026-04-26,QH-260426-64,-8398,-3145,-29798,-29798,199980
2026-04-26,QH-260426-65,-8233,50,-13129,-5160,214630
2026-04-26,QH-260426-66,-3235,647,-6998,-1375,60830
2026-04-26,QH-260426-67,-456,2000,-3039,-300,74920
2026-04-26,QH-260426-68,-295,2298,-2790,48,73310
2026-04-26,QH-260426-69,-1248,-121,-4257,-1818,172540
2026-04-26,QH-260426-70,-829,504,-5001,-362,156940
2026-04-26,QH-260426-71,762,2286,-431,-426,79140
2026-04-26,QH-260426-72,4071,5576,2151,2151,54320
2026-04-26,QH-260426-73,5777,8145,2010,5894,68990
2026-04-26,QH-260426-74,8978,19811,6752,8549,73640
2026-04-26,QH-260426-75,10686,13072,3114,7298,46540
2026-04-26,QH-260426-76,12247,13998,3114,10397,55670
2026-04-26,QH-260426-77,10123,12308,-600,-74,41380
2026-04-26,QH-260426-78,11444,13073,7901,10400,32920
2026-04-26,QH-260426-79,12461,20869,10537,11500,25290
2026-04-26,QH-260426-80,12897,16755,8743,14249,55430
2026-04-26,QH-260426-81,12488,14528,9145,9146,50950
2026-04-26,QH-260426-82,12319,14787,7584,7584,42260
2026-04-26,QH-260426-83,12346,14591,10010,14000,48130
2026-04-26,QH-260426-84,12659,15200,8706,12633,55370
2026-04-26,QH-260426-85,13255,15119,10786,13501,24820
2026-04-26,QH-260426-86,13044,14574,10534,14399,36270
2026-04-26,QH-260426-87,12114,13767,10211,12000,26560
2026-04-26,QH-260426-88,11567,13215,10250,10400,43620
2026-04-26,QH-260426-89,11984,13400,10000,13400,51510
2026-04-26,QH-260426-90,12086,13492,9893,12927,50970
2026-04-26,QH-260426-91,12120,13009,10500,12286,67070
2026-04-26,QH-260426-92,11603,12260,10215,11901,56650
2026-04-26,QH-260426-93,12609,13190,11700,12374,97520
2026-04-26,QH-260426-94,12156,13055,11555,11707,62400
2026-04-26,QH-260426-95,11687,12158,11197,11661,25780
2026-04-26,QH-260426-96,11446,16059,10669,13000,26860
2026-04-27,QH-260427-01,11790,12571,11101,11101,9810
2026-04-27,QH-260427-02,11347,12408,10746,10926,10210
2026-04-27,QH-260427-03,11140,11881,10800,10800,9910
2026-04-27,QH-260427-04,11048,11560,10138,10400,12880
2026-04-27,QH-260427-05,11144,11853,10403,10602,12150
2026-04-27,QH-260427-06,11175,11672,10152,10152,14650
2026-04-27,QH-260427-07,10906,11440,10454,10697,11250
2026-04-27,QH-260427-08,10859,11300,10382,10500,17670
2026-04-27,QH-260427-09,10892,11297,10361,10621,10700
2026-04-27,QH-260427-10,10918,11368,10368,10587,7310
2026-04-27,QH-260427-11,10977,11213,10120,10322,7570
2026-04-27,QH-260427-12,10920,11611,10066,10138,26670
2026-04-27,QH-260427-13,10626,11286,9880,9943,9810
2026-04-27,QH-260427-14,10733,11565,9933,10375,17140
2026-04-27,QH-260427-15,10906,11534,10080,10700,8270
2026-04-27,QH-260427-16,10908,11400,10081,10701,13800
2026-04-27,QH-260427-17,9582,11249,3114,5000,15540
2026-04-27,QH-260427-18,9204,11219,114,4245,16640
2026-04-27,QH-260427-19,9390,11795,-319,-319,15710
2026-04-27,QH-260427-20,10410,12412,7143,7143,20530
2026-04-27,QH-260427-21,11042,11949,10640,11070,19830
2026-04-27,QH-260427-22,11618,12234,9425,11357,22870
2026-04-27,QH-260427-23,12527,12981,11837,12844,92440
2026-04-27,QH-260427-24,12739,13485,7757,13022,111440
2026-04-27,QH-260427-25,12569,14669,9905,13126,102290
2026-04-27,QH-260427-26,13256,15155,10450,14418,65140
2026-04-27,QH-260427-27,10838,15262,3114,12000,47580
2026-04-27,QH-260427-28,10110,13871,116,4528,47630
2026-04-27,QH-260427-29,12756,16154,5200,15999,37870
2026-04-27,QH-260427-30,10215,13689,-500,6406,36080
2026-04-27,QH-260427-31,9729,12876,-600,1000,57810
2026-04-27,QH-260427-32,3641,9400,-237,570,33620
2026-04-27,QH-260427-33,6984,14499,201,201,37870
2026-04-27,QH-260427-34,3282,10588,-100,-100,34140
2026-04-27,QH-260427-35,6347,11597,-600,-250,44250
2026-04-27,QH-260427-36,835,9968,-2508,0,40640
2026-04-27,QH-260427-37,4253,11210,-200,-199,29830
2026-04-27,QH-260427-38,1647,5157,-1476,-10,42600
2026-04-27,QH-260427-39,-194,1899,-2001,-1541,50680
2026-04-27,QH-260427-40,-386,4784,-3100,0,63110
2026-04-27,QH-260427-41,-291,889,-2825,-596,37300
2026-04-27,QH-260427-42,-580,954,-2000,-1456,38950
2026-04-27,QH-260427-43,-643,815,-3390,-1166,25320
2026-04-27,QH-260427-44,-578,245,-1863,-500,45780
2026-04-27,QH-260427-45,793,5655,-1069,3177,39290
2026-04-27,QH-260427-46,-219,958,-1679,124,145290
2026-04-27,QH-260427-47,-145,440,-1869,-1600,186410
2026-04-27,QH-260427-48,-170,476,-2392,1,192550
2026-04-27,QH-260427-49,185,1135,-1358,-10,77120
2026-04-27,QH-260427-50,-53,850,-1128,-263,47610
2026-04-27,QH-260427-51,-45,2816,-1456,-150,59310
2026-04-27,QH-260427-52,-317,2000,-2000,-700,64540
2026-04-27,QH-260427-53,-358,945,-2190,50,62520
2026-04-27,QH-260427-54,-401,726,-1700,-700,56660
2026-04-27,QH-260427-55,-255,631,-1260,-1097,67630
2026-04-27,QH-260427-56,-405,769,-1600,-1481,68040
2026-04-27,QH-260427-57,-372,965,-1695,-796,79730
2026-04-27,QH-260427-58,-193,885,-1455,-275,82020
2026-04-27,QH-260427-59,-61,866,-1004,-35,77160
2026-04-27,QH-260427-60,-12,1075,-1259,421,105590
2026-04-27,QH-260427-61,-50,445,-3750,275,232200
2026-04-27,QH-260427-62,45,650,-2527,-226,187520
2026-04-27,QH-260427-63,578,2104,-513,-200,81700
2026-04-27,QH-260427-64,2458,18164,-505,925,78790
2026-04-27,QH-260427-65,1569,3171,-761,-256,55370
2026-04-27,QH-260427-66,981,2107,-385,100,22440
2026-04-27,QH-260427-67,1331,3334,0,2311,27190
2026-04-27,QH-260427-68,6355,11657,2520,7500,24620
2026-04-27,QH-260427-69,4875,8480,-4330,1934,62940
2026-04-27,QH-260427-70,8523,10301,-4890,7839,57410
2026-04-27,QH-260427-71,10973,12048,5556,10240,55440
2026-04-27,QH-260427-72,12415,15387,10400,10400,103110
2026-04-27,QH-260427-73,9798,11823,200,301,66160
2026-04-27,QH-260427-74,10501,15099,3114,4219,64130
2026-04-27,QH-260427-75,12637,20874,6700,12199,61040
2026-04-27,QH-260427-76,12154,14987,4777,13127,46480
2026-04-27,QH-260427-77,11871,13906,4777,8800,57750
2026-04-27,QH-260427-78,13335,15430,10481,11429,68270
2026-04-27,QH-260427-79,13649,19609,11000,14499,74840
2026-04-27,QH-260427-80,13315,19200,10820,13845,76100
2026-04-27,QH-260427-81,19559,23032,9680,9937,31400
2026-04-27,QH-260427-82,15774,20874,4119,10000,28790
2026-04-27,QH-260427-83,11936,14520,4830,13900,30990
2026-04-27,QH-260427-84,12254,15370,8882,10400,35410
2026-04-27,QH-260427-85,13380,16661,289,13350,39830
2026-04-27,QH-260427-86,12835,16299,3114,11716,37860
2026-04-27,QH-260427-87,13256,19696,114,11600,48140
2026-04-27,QH-260427-88,11494,16648,3114,10890,60140
2026-04-27,QH-260427-89,12669,16287,10361,12164,80960
2026-04-27,QH-260427-90,11991,15510,4141,11421,52980
2026-04-27,QH-260427-91,11551,13388,10617,11361,44840
2026-04-27,QH-260427-92,10762,11668,9725,9725,59700
2026-04-27,QH-260427-93,11879,14180,10906,12382,54340
2026-04-27,QH-260427-94,11369,13502,10200,10400,51150
2026-04-27,QH-260427-95,10727,13468,4131,9870,72790
2026-04-27,QH-260427-96,10345,13035,9454,9454,103220
2026-04-28,QH-260428-01,10888,12023,9920,9920,23910
2026-04-28,QH-260428-02,10827,12100,9862,9862,18460
2026-04-28,QH-260428-03,10640,12828,8388,9638,10400
2026-04-28,QH-260428-04,10300,11933,9223,9400,16340
2026-04-28,QH-260428-05,10796,12205,9748,9907,12590
2026-04-28,QH-260428-06,10392,12268,8681,9909,21330
2026-04-28,QH-260428-07,10478,12364,9351,9409,16700
2026-04-28,QH-260428-08,10199,11486,9171,9189,12540
2026-04-28,QH-260428-09,10273,12137,9335,9591,14720
2026-04-28,QH-260428-10,10217,11059,9284,9439,17930
2026-04-28,QH-260428-11,9999,11796,9271,9847,16720
2026-04-28,QH-260428-12,9914,10936,9230,10003,13080
2026-04-28,QH-260428-13,9949,11309,9291,10118,16080
2026-04-28,QH-260428-14,9882,10895,9214,9497,20400
2026-04-28,QH-260428-15,10105,11202,9261,9699,27590
2026-04-28,QH-260428-16,10055,11877,9332,10254,24440
2026-04-28,QH-260428-17,9987,11447,9400,10247,25440
2026-04-28,QH-260428-18,10289,11994,9492,10300,24170
2026-04-28,QH-260428-19,10390,12511,9625,10465,23320
2026-04-28,QH-260428-20,10492,13137,9783,9906,29050
2026-04-28,QH-260428-21,10367,12937,9539,9899,18370
2026-04-28,QH-260428-22,10301,11877,8445,9251,18490
2026-04-28,QH-260428-23,11016,12440,9729,9985,29200
2026-04-28,QH-260428-24,11296,12198,10104,10333,45630
2026-04-28,QH-260428-25,11168,13000,9227,10240,55550
2026-04-28,QH-260428-26,11430,13180,9862,10699,49650
2026-04-28,QH-260428-27,11266,13000,10188,10809,54840
2026-04-28,QH-260428-28,11081,13000,9226,10538,80660
2026-04-28,QH-260428-29,11576,12661,10400,11217,36540
2026-04-28,QH-260428-30,10619,11442,9062,9853,39930
2026-04-28,QH-260428-31,7860,10405,2501,9133,23820
2026-04-28,QH-260428-32,2907,8558,601,1032,41070
2026-04-28,QH-260428-33,2989,6000,1601,6000,12030
2026-04-28,QH-260428-34,1852,7194,700,1350,8040
2026-04-28,QH-260428-35,-123,8233,-4234,-3400,14890
2026-04-28,QH-260428-36,-1451,2011,-4490,-3000,18870
2026-04-28,QH-260428-37,1451,4874,158,2499,13910
2026-04-28,QH-260428-38,1335,3710,6,554,13110
2026-04-28,QH-260428-39,372,3088,-1099,1000,19840
2026-04-28,QH-260428-40,789,5499,-2200,1400,28140
2026-04-28,QH-260428-41,913,8300,-500,3000,34300
2026-04-28,QH-260428-42,27,1087,-739,-300,41480
2026-04-28,QH-260428-43,201,1870,-790,-199,41850
2026-04-28,QH-260428-44,-503,1947,-1650,-621,72220
2026-04-28,QH-260428-45,-294,1498,-1435,1498,86930
2026-04-28,QH-260428-46,-383,3711,-1260,97,92110
2026-04-28,QH-260428-47,-421,1998,-1311,-303,89310
2026-04-28,QH-260428-48,-445,995,-1476,-300,119280
2026-04-28,QH-260428-49,-497,710,-999,-101,68590
2026-04-28,QH-260428-50,-897,984,-1562,-1444,55780
2026-04-28,QH-260428-51,-901,921,-2288,-1301,58090
2026-04-28,QH-260428-52,-1258,0,-2386,-1000,64190
2026-04-28,QH-260428-53,-1354,899,-2500,-841,52910
2026-04-28,QH-260428-54,-1466,0,-2400,-1165,43330
2026-04-28,QH-260428-55,-1384,0,-4534,-548,40850
