delivery_date,Product,Weighted Average Price (EUR/MWh),Max Price (EUR/MWh),Min Price (EUR/MWh),Last Price (EUR/MWh),Volume (MW)
2026-05-05,QH-260505-12,13843,20874,12547,16191,23090
2026-05-05,QH-260505-13,14880,20473,13162,13162,31910
2026-05-05,QH-260505-14,14809,25874,12632,25874,19460
2026-05-05,QH-260505-15,14859,25874,12696,25874,21890
2026-05-05,QH-260505-16,13937,20473,12472,15375,40080
2026-05-05,QH-260505-17,16317,67850,12398,67850,31480
2026-05-05,QH-260505-18,14536,20874,12614,18702,45010
2026-05-05,QH-260505-19,15360,27866,12725,27866,42830
2026-05-05,QH-260505-20,14396,39320,12245,20705,44720
2026-05-05,QH-260505-21,15922,67850,12854,67850,41450
2026-05-05,QH-260505-22,17437,67848,13237,32387,19020
2026-05-05,QH-260505-23,17986,30874,13907,27724,23110
2026-05-05,QH-260505-24,19630,30874,15151,25578,39170
2026-05-05,QH-260505-25,23752,65408,14759,20403,50180
2026-05-05,QH-260505-26,21172,49945,14407,18508,33690
2026-05-05,QH-260505-27,17166,25874,15065,17290,85550
2026-05-05,QH-260505-28,17323,19572,15299,18539,183970
2026-05-05,QH-260505-29,17726,25874,16276,18624,133590
2026-05-05,QH-260505-30,15957,17616,11747,17312,51560
2026-05-05,QH-260505-31,18315,40322,10883,31033,50370
2026-05-05,QH-260505-32,17792,25774,8991,23997,39480
2026-05-05,QH-260505-33,12852,20672,7678,11500,24010
2026-05-05,QH-260505-34,5322,15686,1401,3100,23180
2026-05-05,QH-260505-35,7038,14186,849,2700,23580
2026-05-05,QH-260505-36,5067,20869,450,1179,22870
2026-05-05,QH-260505-37,2599,5485,0,2500,24010
2026-05-05,QH-260505-38,2447,6081,455,2700,19890
2026-05-05,QH-260505-39,2630,5600,399,3124,26100
2026-05-05,QH-260505-40,2796,4966,212,4966,23860
2026-05-05,QH-260505-41,2913,7271,712,7271,9850
2026-05-05,QH-260505-42,2705,9900,259,9900,10220
2026-05-05,QH-260505-43,2021,7600,-291,7600,13060
2026-05-05,QH-260505-44,4317,6106,660,5087,13830
2026-05-05,QH-260505-45,2875,19449,548,5002,7970
2026-05-05,QH-260505-46,3289,8800,908,8800,14370
2026-05-05,QH-260505-47,2501,4949,212,3823,19420
2026-05-05,QH-260505-48,3359,5500,1195,5499,16720
2026-05-05,QH-260505-49,4459,9000,1339,8200,14600
2026-05-05,QH-260505-50,5459,10000,1230,2600,22810
2026-05-05,QH-260505-51,3873,7628,864,5600,16270
2026-05-05,QH-260505-52,5151,20872,1303,2693,23590
2026-05-05,QH-260505-53,3794,11407,1721,5737,12300
2026-05-05,QH-260505-54,3909,11354,1290,2500,18570
2026-05-05,QH-260505-55,3765,11166,533,623,28430
2026-05-05,QH-260505-56,4050,13115,800,13000,34860
2026-05-05,QH-260505-57,6411,13314,1492,6101,30260
2026-05-05,QH-260505-58,5123,12080,532,2600,69610
2026-05-05,QH-260505-59,5309,18000,750,2800,65270
2026-05-05,QH-260505-60,2566,16380,900,2670,23900
2026-05-05,QH-260505-61,4291,20874,1229,8000,12560
2026-05-05,QH-260505-62,3057,7139,912,2942,9350
2026-05-05,QH-260505-63,3241,7090,400,5185,13060
2026-05-05,QH-260505-64,2372,11908,200,1219,22930
2026-05-05,QH-260505-65,2629,6415,-1400,1968,20760
2026-05-05,QH-260505-66,3820,6390,100,4138,29030
2026-05-05,QH-260505-67,12493,19004,9125,12158,33330
2026-05-05,QH-260505-68,13605,14940,11961,14781,69030
2026-05-05,QH-260505-69,12297,25874,9947,12423,50960
2026-05-05,QH-260505-70,13338,16990,11515,16240,86530
2026-05-05,QH-260505-71,15198,17796,12942,16774,70560
2026-05-05,QH-260505-72,16414,20824,14547,18046,83600
2026-05-05,QH-260505-73,14963,18020,13402,16321,72800
2026-05-05,QH-260505-74,17703,30874,14306,18282,76420
2026-05-05,QH-260505-75,19341,25868,14300,22999,55770
2026-05-05,QH-260505-76,21822,29898,15914,20900,44040
2026-05-05,QH-260505-77,20573,24677,16000,22993,44860
2026-05-05,QH-260505-78,21401,25877,17035,22674,43960
2026-05-05,QH-260505-79,25899,34995,20311,23700,38270
2026-05-05,QH-260505-80,28005,34580,20784,31800,37250
2026-05-05,QH-260505-81,26535,30296,20991,29809,43650
2026-05-05,QH-260505-82,27609,32705,22409,30499,35320
2026-05-05,QH-260505-83,26033,29995,20633,20899,43040
2026-05-05,QH-260505-84,23670,30864,18661,21500,44800
2026-05-05,QH-260505-85,19575,25824,14365,24731,57910
2026-05-05,QH-260505-86,20360,25558,16174,24915,45020
2026-05-05,QH-260505-87,19115,25874,15286,23657,35980
2026-05-05,QH-260505-88,16884,25000,13310,25000,41720
2026-05-05,QH-260505-89,19182,25446,14796,20961,51700
2026-05-05,QH-260505-90,18634,23700,13776,18100,59020
2026-05-05,QH-260505-91,17632,24488,13789,20504,36210
2026-05-05,QH-260505-92,16015,19882,12230,16223,46110
2026-05-05,QH-260505-93,19563,23807,15571,22052,41870
2026-05-05,QH-260505-94,19801,24459,14965,21890,40870
2026-05-05,QH-260505-95,18136,23396,12052,19396,36350
2026-05-05,QH-260505-96,17105,22872,11000,18011,53250
2026-05-06,QH-260506-01,18901,20874,4114,16026,3050
2026-05-06,QH-260506-02,17888,19994,16204,18666,4590
2026-05-06,QH-260506-03,17479,20874,16044,16999,9900
2026-05-06,QH-260506-04,17208,20774,15804,17390,14130
2026-05-06,QH-260506-05,17428,20824,15164,17358,7600
2026-05-06,QH-260506-06,16904,20824,14627,17039,14690
2026-05-06,QH-260506-07,15351,20824,12992,14617,25510
2026-05-06,QH-260506-08,16758,20864,14422,15545,18490
2026-05-06,QH-260506-09,16377,18675,14877,15153,12130
2026-05-06,QH-260506-10,16221,18501,13953,17096,8370
2026-05-06,QH-260506-11,16170,18026,14637,15684,10650
2026-05-06,QH-260506-12,15988,19082,14335,16751,18960
2026-05-06,QH-260506-13,17741,21151,14175,21151,6850
2026-05-06,QH-260506-14,16517,20821,14144,16853,11160
2026-05-06,QH-260506-15,19455,25009,16094,22399,9400
2026-05-06,QH-260506-16,18932,21999,14586,19305,12560
2026-05-06,QH-260506-17,18692,22400,17100,20018,12260
2026-05-06,QH-260506-18,18944,25297,14482,19639,9720
2026-05-06,QH-260506-19,19546,25872,14735,22197,7950
2026-05-06,QH-260506-20,20695,25874,18146,25469,6390
2026-05-06,QH-260506-21,17955,19534,14739,17381,8620
2026-05-06,QH-260506-22,17989,20128,15537,15538,12640
2026-05-06,QH-260506-23,18501,20874,15046,16601,15180
2026-05-06,QH-260506-24,18321,20873,15460,16517,20730
2026-05-06,QH-260506-25,19064,21794,16450,18550,24580
2026-05-06,QH-260506-26,18006,21293,15201,21293,18870
2026-05-06,QH-260506-27,17132,20874,14370,16828,22890
2026-05-06,QH-260506-28,15177,18682,14211,14450,35190
2026-05-06,QH-260506-29,15611,18756,14767,14862,115550
2026-05-06,QH-260506-30,15275,16814,14341,14476,38020
2026-05-06,QH-260506-31,14822,15732,13329,13665,41830
2026-05-06,QH-260506-32,10248,15708,550,1002,43340
2026-05-06,QH-260506-33,16231,20812,10369,16604,82490
2026-05-06,QH-260506-34,6278,10085,-999,-500,24480
2026-05-06,QH-260506-35,3610,20874,-660,900,20280
2026-05-06,QH-260506-36,1509,7100,-4080,-1400,36020
2026-05-06,QH-260506-37,1905,7450,-500,-500,18250
2026-05-06,QH-260506-38,973,5790,-460,-100,15490
2026-05-06,QH-260506-39,1636,4450,-482,-482,9360
2026-05-06,QH-260506-40,927,5900,-800,301,39060
2026-05-06,QH-260506-41,1792,6895,-584,-400,20670
2026-05-06,QH-260506-42,985,7135,-480,-10,32110
2026-05-06,QH-260506-43,1220,8779,-649,1100,46080
2026-05-06,QH-260506-44,1181,7560,-400,1204,38300
2026-05-06,QH-260506-45,957,3995,-450,0,28890
2026-05-06,QH-260506-46,435,6712,-1899,-600,34060
2026-05-06,QH-260506-47,419,4716,-720,-600,39320
2026-05-06,QH-260506-48,441,4500,-1500,-599,42100
2026-05-06,QH-260506-49,564,6945,-1695,-600,26180
2026-05-06,QH-260506-50,697,6020,-1439,-322,17770
2026-05-06,QH-260506-51,-192,17439,-3585,-590,20310
2026-05-06,QH-260506-52,996,5785,-900,-600,15030
2026-05-06,QH-260506-53,442,5673,-1186,-600,18200
2026-05-06,QH-260506-54,266,4778,-1179,-600,19490
2026-05-06,QH-260506-55,-33,6163,-1899,-303,23050
2026-05-06,QH-260506-56,198,4873,-1200,-497,23480
2026-05-06,QH-260506-57,-116,4186,-1499,-392,17080
2026-05-06,QH-260506-58,270,4670,-2189,-600,15700
2026-05-06,QH-260506-59,-49,7806,-1674,-600,16410
2026-05-06,QH-260506-60,-97,6695,-2037,-999,16590
2026-05-06,QH-260506-61,284,8100,-3374,-600,19180
2026-05-06,QH-260506-62,-132,7700,-3199,-600,18160
2026-05-06,QH-260506-63,1002,4384,-3000,2010,33130
2026-05-06,QH-260506-64,558,4958,-2500,1003,29360
2026-05-06,QH-260506-65,2890,11471,-1868,2552,41930
2026-05-06,QH-260506-66,3794,12011,-1465,8000,44080
2026-05-06,QH-260506-67,9068,13938,3177,10297,47740
2026-05-06,QH-260506-68,10957,12844,6630,11668,55840
2026-05-06,QH-260506-69,10238,11559,3741,11145,62860
2026-05-06,QH-260506-70,12003,13141,10003,12139,55520
2026-05-06,QH-260506-71,13230,14738,11888,13765,48540
2026-05-06,QH-260506-72,14522,17900,13010,14100,57600
2026-05-06,QH-260506-73,12895,23482,11066,15613,38280
2026-05-06,QH-260506-74,14643,19245,12263,14421,36380
2026-05-06,QH-260506-75,16966,25874,13088,16906,29840
2026-05-06,QH-260506-76,17730,25872,15010,24433,23370
2026-05-06,QH-260506-77,17477,22838,14731,21999,29640
2026-05-06,QH-260506-78,18289,30872,15969,24297,27300
2026-05-06,QH-260506-79,18577,29898,14647,18944,22610
2026-05-06,QH-260506-80,20359,30874,16450,20960,27900
2026-05-06,QH-260506-81,20708,30874,15839,23868,22890
2026-05-06,QH-260506-82,20301,30872,15512,27999,26440
2026-05-06,QH-260506-83,19443,25874,14141,19999,25620
2026-05-06,QH-260506-84,19488,30874,14000,17503,35760
2026-05-06,QH-260506-85,19763,30874,15681,20832,32530
2026-05-06,QH-260506-86,18523,28188,15210,19956,34860
2026-05-06,QH-260506-87,18213,27134,14005,20695,26570
2026-05-06,QH-260506-88,17865,30674,13754,21020,34300
2026-05-06,QH-260506-89,20253,29900,14906,23000,22750
2026-05-06,QH-260506-90,20979,29840,14562,22283,34260
2026-05-06,QH-260506-91,19723,34800,15642,23014,38470
2026-05-06,QH-260506-92,19681,30874,14918,25899,42200
2026-05-06,QH-260506-93,19864,32796,15299,19898,46350
2026-05-06,QH-260506-94,18313,29997,15498,15600,31450
2026-05-06,QH-260506-95,18460,29514,12786,12786,31050
2026-05-06,QH-260506-96,17498,25200,13140,16900,54100
2026-05-07,QH-260507-01,14265,16836,13283,13283,6650
2026-05-07,QH-260507-02,13845,17617,12560,12560,10390
2026-05-07,QH-260507-03,13018,14816,11856,11856,27130
2026-05-07,QH-260507-04,12636,14200,11581,11581,43350
2026-05-07,QH-260507-05,12436,15173,11475,12799,24970
2026-05-07,QH-260507-06,12338,15185,11552,11807,11950
2026-05-07,QH-260507-07,12131,13041,11697,11974,26210
2026-05-07,QH-260507-08,11932,13701,11453,11719,27110
2026-05-07,QH-260507-09,11820,13513,10986,11417,20640
2026-05-07,QH-260507-10,11912,13293,11135,12120,35140
2026-05-07,QH-260507-11,12132,13536,11463,12815,33600
2026-05-07,QH-260507-12,12201,13409,11503,12870,36140
2026-05-07,QH-260507-13,12143,13897,11195,12385,33030
2026-05-07,QH-260507-14,12209,13833,11388,12000,30500
2026-05-07,QH-260507-15,12325,14037,11553,12455,32230
2026-05-07,QH-260507-16,12285,14587,11550,12189,25300
2026-05-07,QH-260507-17,13018,15251,12170,12292,14570
2026-05-07,QH-260507-18,13845,16785,11800,11801,8650
2026-05-07,QH-260507-19,13354,15845,11597,11797,8680
2026-05-07,QH-260507-20,13587,15706,11637,11637,15230
2026-05-07,QH-260507-21,14615,20874,12100,16499,21310
2026-05-07,QH-260507-22,15408,16890,13507,15923,22270
2026-05-07,QH-260507-23,15702,19184,13410,13728,29170
2026-05-07,QH-260507-24,15703,19700,11603,13160,31020
2026-05-07,QH-260507-25,15985,20874,13581,17988,29620
2026-05-07,QH-260507-26,16125,20774,14557,15068,58350
2026-05-07,QH-260507-27,15730,20874,14321,14673,73610
2026-05-07,QH-260507-28,14594,16742,4114,4114,87770
2026-05-07,QH-260507-29,16247,17392,14616,15314,118090
2026-05-07,QH-260507-30,16136,17774,10400,10400,126550
2026-05-07,QH-260507-31,14804,17016,-598,1002,83690
2026-05-07,QH-260507-32,14231,16668,2001,9000,86270
2026-05-07,QH-260507-33,14302,17935,-598,4100,29750
2026-05-07,QH-260507-34,14483,16055,6026,9100,49120
2026-05-07,QH-260507-35,12766,15343,7895,7895,34650
2026-05-07,QH-260507-36,9473,13384,1956,10829,25040
2026-05-07,QH-260507-37,9473,14862,6807,9899,15880
2026-05-07,QH-260507-38,7225,12000,995,7339,21300
2026-05-07,QH-260507-39,8350,12100,1711,6001,26060
2026-05-07,QH-260507-40,8789,12800,1468,8808,35840
2026-05-07,QH-260507-41,9713,13899,6584,13791,22540
2026-05-07,QH-260507-42,9698,12435,6594,12100,20090
2026-05-07,QH-260507-43,10501,19595,7727,12500,27920
2026-05-07,QH-260507-44,11150,25874,7727,15000,39380
2026-05-07,QH-260507-45,11503,20874,5423,20874,61890
2026-05-07,QH-260507-46,11578,25874,2224,12034,63840
2026-05-07,QH-260507-47,11545,25874,5423,11000,68970
2026-05-07,QH-260507-48,10709,14929,5423,10102,123990
2026-05-07,QH-260507-49,10472,15054,5075,10031,99840
2026-05-07,QH-260507-50,10213,13433,5075,9819,154940
2026-05-07,QH-260507-51,10121,10692,5075,9800,161940
2026-05-07,QH-260507-52,10068,10884,5075,10300,165500
2026-05-07,QH-260507-53,10202,12996,7577,10356,108600
2026-05-07,QH-260507-54,10220,12883,9531,11320,125680
2026-05-07,QH-260507-55,10261,11538,7725,11030,117530
2026-05-07,QH-260507-56,10347,12102,2863,11673,73750
2026-05-07,QH-260507-57,10291,12530,9507,12530,104120
2026-05-07,QH-260507-58,10413,12506,7965,11545,118130
2026-05-07,QH-260507-59,10612,12578,9624,11779,117650
2026-05-07,QH-260507-60,10687,12834,9566,12070,156480
2026-05-07,QH-260507-61,10667,12100,9307,11009,101150
2026-05-07,QH-260507-62,10815,12816,8910,12499,121570
2026-05-07,QH-260507-63,11434,12800,9212,12417,63940
2026-05-07,QH-260507-64,11661,12845,9356,12503,59610
2026-05-07,QH-260507-65,11246,13381,5,13381,54180
2026-05-07,QH-260507-66,11894,13390,10584,13086,33000
2026-05-07,QH-260507-67,12470,13600,11176,12981,40520
2026-05-07,QH-260507-68,14231,20266,12344,14000,49510
2026-05-07,QH-260507-69,12397,14201,1466,12689,77290
2026-05-07,QH-260507-70,13688,18459,8915,13682,47210
2026-05-07,QH-260507-71,16640,20864,12524,15177,80280
2026-05-07,QH-260507-72,16859,19626,13253,16720,122330
2026-05-07,QH-260507-73,16488,22228,13688,16533,53390
2026-05-07,QH-260507-74,16934,21740,10500,10500,39870
2026-05-07,QH-260507-75,15490,18609,12100,15020,28300
2026-05-07,QH-260507-76,15819,19460,4800,10777,44440
2026-05-07,QH-260507-77,15645,18999,7777,7877,42630
2026-05-07,QH-260507-78,15813,19228,10400,13700,32880
2026-05-07,QH-260507-79,15296,20874,12500,14794,26480
2026-05-07,QH-260507-80,16023,20689,10400,11000,34990
2026-05-07,QH-260507-81,15180,20648,12777,12777,27830
2026-05-07,QH-260507-82,15713,24167,10400,12777,21360
2026-05-07,QH-260507-83,14296,20874,10400,14307,26970
2026-05-07,QH-260507-84,14366,20388,10400,10500,41910
2026-05-07,QH-260507-85,14989,20874,10400,16157,40870
2026-05-07,QH-260507-86,14543,20864,10300,10400,34380
2026-05-07,QH-260507-87,14253,19212,10100,10300,44440
2026-05-07,QH-260507-88,14270,17567,11120,13145,68420
2026-05-07,QH-260507-89,16284,20672,12200,16400,61390
2026-05-07,QH-260507-90,16159,20319,12422,15510,86780
2026-05-07,QH-260507-91,16148,19192,14537,15822,103710
2026-05-07,QH-260507-92,15857,18436,14195,15509,74950
2026-05-07,QH-260507-93,16286,18897,14890,16741,129890
2026-05-07,QH-260507-94,15661,17983,14401,15930,52030
2026-05-07,QH-260507-95,14940,17595,13336,14698,39130
2026-05-07,QH-260507-96,14021,20873,12487,13334,54080
2026-05-08,QH-260508-01,16137,25872,14398,15389,8790
2026-05-08,QH-260508-02,14205,19043,13516,15500,4450
2026-05-08,QH-260508-03,14340,16880,9900,14527,7250
2026-05-08,QH-260508-04,13735,16602,10288,12875,8230
2026-05-08,QH-260508-05,13579,14021,13277,14021,4390
2026-05-08,QH-260508-06,13303,13640,12942,13480,9900
2026-05-08,QH-260508-07,12802,14085,12210,13289,21210
2026-05-08,QH-260508-08,12671,13734,12017,13094,30610
2026-05-08,QH-260508-09,12827,17030,12151,13612,23690
2026-05-08,QH-260508-10,12746,13563,12054,12621,26720
2026-05-08,QH-260508-11,12682,13503,12096,12772,22040
2026-05-08,QH-260508-12,12668,13869,11852,13305,47580
2026-05-08,QH-260508-13,12603,13526,11928,13526,40050
2026-05-08,QH-260508-14,12604,14048,11905,13743,36800
2026-05-08,QH-260508-15,12725,14012,11792,13914,36460
2026-05-08,QH-260508-16,12932,14038,11858,13981,30190
2026-05-08,QH-260508-17,12607,17205,11739,13693,30030
2026-05-08,QH-260508-18,13005,14655,12254,12867,9040
2026-05-08,QH-260508-19,13689,16000,12638,14157,9100
2026-05-08,QH-260508-20,13834,18498,12853,13353,8470
2026-05-08,QH-260508-21,14883,16541,13355,13398,10040
2026-05-08,QH-260508-22,14728,17003,13479,14005,10210
2026-05-08,QH-260508-23,15607,16726,14416,15000,11450
2026-05-08,QH-260508-24,14673,16201,13828,14589,18490
2026-05-08,QH-260508-25,14685,19638,13255,15800,15490
2026-05-08,QH-260508-26,16455,20874,14063,20874,15630
2026-05-08,QH-260508-27,17470,23086,14728,19249,24130
2026-05-08,QH-260508-28,17558,23999,15105,19783,23650
2026-05-08,QH-260508-29,17428,25873,15294,19564,91070
2026-05-08,QH-260508-30,17760,25874,11595,23308,62220
2026-05-08,QH-260508-31,16411,18681,14349,17029,38530
2026-05-08,QH-260508-32,15532,17860,13913,17850,35220
2026-05-08,QH-260508-33,16938,20787,14404,19068,132430
2026-05-08,QH-260508-34,16053,17909,14404,16350,50120
2026-05-08,QH-260508-35,14342,16038,7363,14887,59390
2026-05-08,QH-260508-36,12617,13601,11617,13190,62730
2026-05-08,QH-260508-37,14004,19577,12001,13722,54530
2026-05-08,QH-260508-38,12783,20871,10400,13924,41380
2026-05-08,QH-260508-39,11646,13423,5801,11462,64570
2026-05-08,QH-260508-40,10383,12001,5801,10221,70780
2026-05-08,QH-260508-41,11571,16809,6957,11380,60270
2026-05-08,QH-260508-42,10842,20112,4775,9704,73420
2026-05-08,QH-260508-43,10105,11479,4775,9358,62480
2026-05-08,QH-260508-44,9437,11141,4775,8821,100960
2026-05-08,QH-260508-45,9970,11328,3256,8941,89720
2026-05-08,QH-260508-46,9469,13308,8283,8550,102800
2026-05-08,QH-260508-47,9139,10357,7170,9021,97090
2026-05-08,QH-260508-48,8564,12100,7341,8749,75560
2026-05-08,QH-260508-49,9211,11245,7048,8213,71560
2026-05-08,QH-260508-50,9125,10798,7048,8296,88720
2026-05-08,QH-260508-51,8647,11257,-99,8002,95370
2026-05-08,QH-260508-52,8091,9605,2581,7548,86060
2026-05-08,QH-260508-53,8595,10172,5474,8000,72770
2026-05-08,QH-260508-54,8619,10525,6291,7915,84850
2026-05-08,QH-260508-55,8013,9589,6291,7855,63870
2026-05-08,QH-260508-56,7594,15305,2177,8300,65860
2026-05-08,QH-260508-57,7981,11942,6077,7324,81450
2026-05-08,QH-260508-58,8036,16037,6808,8697,108350
2026-05-08,QH-260508-59,8440,10450,6861,8237,79560
2026-05-08,QH-260508-60,8608,11375,6861,9696,119020
2026-05-08,QH-260508-61,8561,16217,3706,10947,136550
2026-05-08,QH-260508-62,8907,10005,3706,8919,129290
2026-05-08,QH-260508-63,9695,11354,8778,9525,86320
2026-05-08,QH-260508-64,10388,13652,8778,9508,69570
2026-05-08,QH-260508-65,9071,10390,7828,8441,96490
2026-05-08,QH-260508-66,9819,11824,4592,9211,65360
2026-05-08,QH-260508-67,10927,14000,9435,9641,64570
2026-05-08,QH-260508-68,12538,15255,10141,11400,76060
2026-05-08,QH-260508-69,12832,15640,10200,10200,41900
2026-05-08,QH-260508-70,12555,16241,5499,10769,42040
2026-05-08,QH-260508-71,13724,15661,11812,12747,39530
2026-05-08,QH-260508-72,14824,16785,12688,13230,46820
2026-05-08,QH-260508-73,15468,18888,11256,13534,58860
2026-05-08,QH-260508-74,15558,19214,11347,15500,61280
2026-05-08,QH-260508-75,14528,20872,12553,15002,65580
2026-05-08,QH-260508-76,14688,19455,11830,12471,87250
2026-05-08,QH-260508-77,15040,20752,11910,17875,73960
2026-05-08,QH-260508-78,15971,21019,11960,21019,90090
2026-05-08,QH-260508-79,15195,22000,11940,16768,82020
2026-05-08,QH-260508-80,14841,22375,12348,16000,81560
2026-05-08,QH-260508-81,14135,20874,11490,11490,53950
2026-05-08,QH-260508-82,14154,20874,12600,18000,59150
2026-05-08,QH-260508-83,14275,20774,10453,14711,61890
2026-05-08,QH-260508-84,13974,20873,10195,11001,66040
2026-05-08,QH-260508-85,14299,20874,10303,13565,59940
2026-05-08,QH-260508-86,14428,19457,10400,15500,53220
2026-05-08,QH-260508-87,16242,20874,10200,10500,42770
2026-05-08,QH-260508-88,16953,24624,10500,20800,57040
2026-05-08,QH-260508-89,16037,20874,11398,20874,32930
2026-05-08,QH-260508-90,18184,25000,13258,22079,125150
2026-05-08,QH-260508-91,20754,35288,13765,27461,107430
2026-05-08,QH-260508-92,24523,46024,14196,24553,129520
2026-05-08,QH-260508-93,24570,34949,14078,28675,85300
2026-05-08,QH-260508-94,23803,29900,13707,24300,75320
2026-05-08,QH-260508-95,23326,34100,15509,20212,71780
2026-05-08,QH-260508-96,21348,29900,14596,18886,65800
2026-05-09,QH-260509-01,21557,31146,16683,22421,68240
2026-05-09,QH-260509-02,20177,24292,15600,20984,66170
2026-05-09,QH-260509-03,21771,25100,16500,21714,27130
2026-05-09,QH-260509-04,19085,25827,14376,19938,20660
2026-05-09,QH-260509-05,26492,45900,16014,33301,30520
2026-05-09,QH-260509-06,27000,53293,16899,26889,17320
2026-05-09,QH-260509-07,22771,30874,14058,27299,9830
2026-05-09,QH-260509-08,23382,43585,14570,31031,11750
2026-05-09,QH-260509-09,22036,30874,15192,29108,9210
2026-05-09,QH-260509-10,22076,30874,16119,28000,10590
2026-05-09,QH-260509-11,24471,34069,15279,27697,14490
2026-05-09,QH-260509-12,24803,39842,14496,21779,12480
2026-05-09,QH-260509-13,16419,25774,13394,16971,13870
2026-05-09,QH-260509-14,16650,20874,12313,16854,10380
2026-05-09,QH-260509-15,16327,19203,13292,17031,13520
2026-05-09,QH-260509-16,15159,17478,12830,15628,8780
2026-05-09,QH-260509-17,14471,18216,12337,13366,12040
2026-05-09,QH-260509-18,14724,17521,12752,15757,11120
2026-05-09,QH-260509-19,14972,17673,12747,14505,12180
2026-05-09,QH-260509-20,15420,17894,13121,14770,10350
2026-05-09,QH-260509-21,15669,17549,13163,13629,9810
2026-05-09,QH-260509-22,14969,17359,12891,14280,8910
